"","ID","tau","lrc","res","sal","mem","zet","dlrc","lp","ll","Persec"
"1","54240de1fdf99b691fb383a8",1.5340858101249,0.438740161359523,0.678724859099898,0.15386250399166,0.999549211344837,0.00245174609392273,0.183399989736172,-16.2622601532819,-16.0129849088962,0
"2","54b60d74fdf99b1ce0367ab5",0.0794269247008125,0.011001205028751,0.991966184679043,0.00145340727650353,0.949914788832564,0.00174387922922311,0.00275192419257529,-17.9237409222167,-14.2629766382176,17
"3","55780ee6fdf99b4cbc0aef95",0.449875665217958,0.0246806895569745,0.952194001429512,0.00145605373583398,0.566143801577422,0.160139563082722,0.16268607455028,-45.493273041969,-44.2256006007898,20
"4","559cdad9fdf99b66f54b7794",1.32102381226923,0.174943542822475,0.591383324669267,0.127865846060966,0.303980095351293,0.0237270910361283,0.263383355112745,-22.3309820825743,-22.9727303574138,15
"5","55a77810fdf99b444b9d255c",0.0809974792426576,0.00755503475179171,0.0968435615318775,0.00103933933307367,0.994524640744393,0.0020937986292436,0.00253267190535004,-17.5817868719095,-13.6459493157921,1
"6","55b95e2ffdf99b469f622883",1.89212254467987,0.0685024279833797,0.051922722936085,0.0041096821012066,0.871686279867093,0.00983593483686006,0.0855077542570593,-54.5531980392982,-53.3610154563301,0
"7","55d6d91d69dbc30005b66ffe",1.78356215575238,0.0534668096626946,0.614582477621837,0.00183770835680024,0.964435986355563,0.0104000585752826,0.0656500580474197,-56.3412129281031,-54.8370658532834,1
"8","56051814e372c00011bd556a",1.2728384852413,0.636377840733176,0.634335868498668,0.00151451317394639,0.998873978310911,0.00361991237787497,0.0942325980053555,-13.3160652834863,-11.5328956460879,1
"9","560aef7d01c38a00127693d3",1.76754201773538,0.0520104743384605,0.0931939182491229,0.00663450682292924,0.998997050238471,0.00570621943823247,0.0544952128809606,-45.3816152425031,-43.640232070596,5
"10","5687d434369319000c269c03",2.17397312519323,0.271440730136206,0.982787227410383,0.00959532861174353,0.985643066174619,0.0741317225776617,0.106487668863471,-32.6802668039253,-31.6226492954702,4
"11","56c81007ba8e37000d7b211e",1.09360424546726,0.104569383562649,0.992289005842123,0.000580255862386098,0.972553016507202,0.00377158105406216,0.085352979686291,-31.9049486361873,-30.3439581882577,1
"12","56f699e876348f000c883bba",4.63596364203134,0.283834499360424,0.994973361268548,0.535362376710567,0.99461182858567,0.0127841292011395,0.524110279237299,-43.5475386608504,-41.7109138217003,12
"13","571de7af13b1b70009be2f26",0.512224230545404,0.00179392426067046,0.819149757632253,0.058911924077,0.933608761540648,0.00721097909445131,0.027048018661171,-40.4753003462864,-38.305691832909,0
"14","5744bbe15e549100063b08cb",4.60032315453146,0.424271612156275,0.375808063515672,0.52794484063246,0.990028827834036,0.0112817812895581,0.262087459734425,-38.1725717910761,-36.9841340285073,2
"15","57611238eaf3f80007481e8e",2.25593368214066,0.0478064099043141,0.966949277495256,0.0217142974335363,0.998295671976897,0.0046642718584426,0.250177557131272,-42.3716323753454,-41.0292450409332,3
"16","5778eeb20e49300001ba9ec0",4.4561954802407,0.181035854921025,0.798971100155369,0.0218174202090505,0.765706793395388,0.06994285743492,0.183061284919741,-57.7904326622336,-56.3682519313202,0
"17","577a6900f8f7ed00014b537b",0.204146388981171,0.0171851526722395,0.530782896349982,0.000563510821173617,0.990906772042521,0.00336350611608948,0.0080394856826471,-21.557442967978,-18.6470662599959,0
"18","5784d25070c76a00012427e0",0.411498752968113,0.0220763243217697,0.894199945765669,0.00124507249364057,0.989907652870418,0.00328287364487477,0.00620731264596172,-33.4511325534153,-30.6177750824532,0
"19","579fb6f46475d400015ab855",1.94589095947472,0.283068160812556,0.023410619860557,0.000810296981840977,0.998828019110313,0.00337550265445347,0.0446275077276432,-33.291755114878,-31.1542229807739,15
"20","57f8a3ece480f5000136f588",4.81197200525323,0.116120987609105,0.959872352855584,0.126758148357354,0.990435307966573,0.065726598346551,0.0558274296208669,-37.0550057898586,-34.9281700919351,0
"21","5808ec7ff0740c0001789a1b",0.0457352821588556,0.00553136566279753,0.732405289032334,0.00114656588842239,0.988999868185192,0.00210155452952798,0.236098060268444,-18.5081485941615,-16.4201354316241,0
"22","584726b8f063d30001161e6a",0.422990867046609,0.0071152930539705,0.800988638810638,0.00306798844394621,0.992917392700162,0.00439922619682622,0.0147566834266408,-52.8769679044586,-50.1722654645106,1
"23","58513454b9f14b000151795f",0.647519422476478,0.0497619029776116,0.623774610103613,0.00495044682832328,0.992459685322553,0.0170753541639053,0.0639860927367322,-32.2174405210808,-31.2216042285787,7
"24","5870336cdb3e720001e230cd",2.0378247489498,0.159886212821603,0.886157169607755,0.00993299023605921,0.986614807864416,0.00410624976016235,0.0827418003382327,-38.7731367982604,-37.8175054985961,0
"25","587291591c35f20001955c45",2.90006539162992,0.0242924015444158,0.235740988522591,0.142146571332808,0.749686042311709,0.00536474597001252,0.00546018184500973,-64.3362391441234,-61.9813579398166,0
"26","587388b9db3e720001e2320e",0.471186524467628,0.0990350527987837,0.456652735058785,0.113233819094877,0.0537317779461031,0.293700363893804,0.237017196338998,-44.3629915664268,-44.4780371627656,6
"27","587620554254cb0001c15a23",0.691606649598046,0.00443995231623233,0.897110628800729,0.00206671418429926,0.959601144129358,0.0146690236748117,0.00867251044567892,-69.1081046635845,-65.8974728500528,5
"28","5883d68d300c0b000113db56",1.24528713004121,0.414084696668838,0.929917025066525,0.939647009492644,0.623700539253228,0.0376222521423157,0.0913382414150876,-18.088728268761,-18.1690844621069,0
"29","58c3c197da66280001b3c6e8",4.08832806441026,0.225549040512824,0.879981446443749,0.0269495357613172,0.979050213959,0.0101178965911516,0.58901642795072,-40.049500151153,-38.2267176623278,0
"30","58cef97d5e07b6000139fa16",2.28160139044455,0.176615526099551,0.955845749846522,0.434103285932353,0.939440477775994,0.453147840525174,0.495981405500243,-61.0327368851329,-59.9119067109442,3
"31","58f364d67b2e410001c2ed1d",0.0363551573915823,0.0964304416978956,0.406208479733535,0.00342843875156244,0.99160422076733,0.00100578359111968,0.101668820649453,-3.25899755958076,-2.49211701094771,0
"32","58f89d1cedf274000143eb4e",0.0888140960477475,0.129210758526992,0.504321121550381,0.0106910131717339,0.976665420259496,0.00123478651770522,0.150717850491871,-1.95185043741284,-1.85069837084239,3
"33","58fa6e1bd0055c0001dd838a",0.177491884349006,0.0108980801601565,0.928955376078925,0.00219484727056615,0.993903735205762,0.00313367001759483,0.0167847425893471,-24.1930847657665,-21.5813662436944,0
"34","590f202eea0e130001039e1f",3.83326419297822,0.136313561055455,0.892857197645016,0.498035906728984,0.962406859680654,0.0528470755619929,0.265689435387174,-42.0694783234435,-41.3748473188992,6
"35","593ead9ea514380001e5cf86",2.21525227309939,0.585579856929826,0.177381626005334,0.000301201632798411,0.997826620995174,0.000948126614487808,0.143670685521386,-31.478695403995,-29.1215507052414,2
"36","595339f4ad2ce90001b88266",0.168515888265232,0.0128694763873333,0.764896067192194,0.00229302997383899,0.920252228889366,0.0021539908812654,0.125407421576813,-20.3417604261724,-18.982760912383,0
"37","5953d37b3d663c00011d233c",0.479742839354853,0.00373964668836218,0.463334331612028,0.449052303193149,0.190372067980445,0.259728999080033,0.220551716908067,-53.8961094866167,-52.9396207615085,0
