"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll","Persec","ICARTot","Order"
"ID52","5a5d1194acc75b00017a7b8f",0.502790050496853,0.0937213118113077,0.46410312734397,0.0606842723469233,1.6528466706999,0.577054437517441,NA,NA,NA,NA,NA,NA,-30.6163493976594,9,4,"Fair"
"ID53","5a69d77a56585a0001633482",0.00428703562469346,3.94588112814044,0.127896440008671,8.55553968540807,16.1078312866537,0.0406948982938032,NA,NA,NA,NA,NA,NA,-89.7854408581693,2,4,"Unfair"
"ID54","5a6f7604ff6f2300013edcd8",0.999998027823723,3.05724964443168,0.983850814158853,0.178426089705709,5.72481447911168,0.831953687128164,NA,NA,NA,NA,NA,NA,-55.6915669466395,3,0,"Unfair"
"ID55","5a8b513317ef35000170b86f",0.999999823195864,1.56525145482144,0.985645232382394,4.34299628303981,6.44354732616911,0.00282718638270008,NA,NA,NA,NA,NA,NA,-79.2005658783506,10,6,"Unfair"
"ID56","5a8c78b0ae9a0b0001aa27fd",0.361864496197669,0.780933436534961,0.187576571278512,2.49030098216935,3.02127066224211,0.99955856724394,NA,NA,NA,NA,NA,NA,-75.9246015917473,21,2,"Fair"
"ID57","5a90460d1eda41000135f918",0.192767527858352,0.167525330863301,0.325777211181841,0.468332474733213,7.36172447294593,3.21572219740226e-06,NA,NA,NA,NA,NA,NA,-73.8263222886568,8,6,"Unfair"
"ID58","5a94a3344eecca0001dd3c52",0.913153067558512,3.04591801106062,0.912864601703634,0.00460484222678504,7.92795975461203,0.00406225403086935,NA,NA,NA,NA,NA,NA,-50.7761091602266,0,2,"Fair"
"ID59","5a9d68a3dbdb470001eefb79",0.999995228674007,1.11748466168517,0.999999999985288,1.73476507443442,0.832416123301507,0.0440942199755464,NA,NA,NA,NA,NA,NA,-52.5858106303104,8,6,"Unfair"
"ID60","5aa696af6219a30001c75d2a",0.155100411264123,0.363247266039198,0.121402647138245,0.39491235460185,3.81187285599981,0.293783818299984,NA,NA,NA,NA,NA,NA,-72.4937367203116,0,4,"Fair"
"ID61","5aa9528235237b0001132675",0.484017005812436,0.114332767176931,0.468022145473933,0.122256668986586,5.39651755302418,0.000146445631251089,NA,NA,NA,NA,NA,NA,-64.9279101407874,6,1,"Unfair"
"ID62","5ab3bc131204f90001c965bd",0.0928591241983217,0.0516024645841124,0.000563004487421487,1.70495717947679,3.24364066796375,0.537582657489927,NA,NA,NA,NA,NA,NA,-41.5139293913616,4,6,"Fair"
"ID63","5ab4e55cf69e940001d8d3bf",0.000159479451079754,1.98956892942684,0.0589079832621781,0.512493748757371,6.96179453128164,1.13817745351957e-11,NA,NA,NA,NA,NA,NA,-74.6147616360123,7,1,"Unfair"
"ID64","5ab5509cf69e940001d8d954",0.593547057376569,0.996656429201705,0.621654697671015,1.60585597683728,0.166420589478747,0.0275708776993061,NA,NA,NA,NA,NA,NA,-42.7308134340073,11,5,"Fair"
"ID65","5ac3b825e734400001da2436",0.504633339965056,0.635169849697649,0.812657337769098,1.63512657405248,12.4680838483897,0.13555444059316,NA,NA,NA,NA,NA,NA,-87.5155933480316,1,2,"Fair"
"ID66","5ad3bfc75b53cb0001f35839",0.61216416279619,0.735634741090247,0.661730336072726,0.798212090877406,1.42521689114573,0.0477205779622142,NA,NA,NA,NA,NA,NA,-61.948910261507,0,2,"Fair"
"ID67","5ad658e2a38d7b00013afe89",0.143920708872056,0.0343901772803674,0.999380289724438,3.52657638128936,5.51195568404137,0.921300998757437,NA,NA,NA,NA,NA,NA,-49.8402358588464,0,5,"Unfair"
"ID68","5adf629ddee8590001b05f7b",0.520685223021103,5.56542375547664,0.989490662806846,0.648937558362426,16.4190950314961,0.00192750276736211,NA,NA,NA,NA,NA,NA,-84.3558295724993,0,8,"Fair"
"ID69","5ae1a263066c510001d48146",0.278773458874168,0.973605308542219,0.278713072896943,0.973934857017822,0.647670686072086,0.0435926863187836,NA,NA,NA,NA,NA,NA,-64.8713285381873,6,1,"Fair"
"ID70","5ae59bec7edeb000014a828c",0.997453404336934,0.778132463939725,0.996405876176608,0.6223516536808,8.78472159085392,2.22474547574096e-05,NA,NA,NA,NA,NA,NA,-68.277459685431,2,0,"Unfair"
"ID71","5ae9f13b9b283d00017ee04d",0.329158728027099,0.381072105810082,0.962756188736693,1.53820138619019,3.16467837289351,0.999985791894538,NA,NA,NA,NA,NA,NA,-61.3293313762785,6,0,"Fair"
"ID72","5af344dfdf9933000161f47a",0.000147462366242339,0.672085095964039,0.164361347397304,3.27506230590044,4.48262631955504,0.482175285788354,NA,NA,NA,NA,NA,NA,-44.6165245110421,0,3,"Unfair"
"ID73","5afc2d1f2406810001d625c0",0.0039944050749578,0.271796688771812,0.324407213960556,1.28307640588394,1.77004059116478,0.236560388169846,NA,NA,NA,NA,NA,NA,-35.8304704974153,1,8,"Unfair"
"ID74","5b1d5e16503f020001e684aa",0.999999999921887,2.68806099913035,0.999999999989962,3.19178355386323,2.78362201220742,0.0641126371774469,NA,NA,NA,NA,NA,NA,-56.8140422251266,11,4,"Unfair"
"ID75","5b1ed2783522660001b464eb",0.992820280079948,0.60370827227789,0.985362135737235,0.506803985333111,17.5954234779605,0.000101733817332347,NA,NA,NA,NA,NA,NA,-78.0438418444868,0,2,"Unfair"
"ID76","5b1fe253b803da0001dfbc8d",0.486099832770671,0.313886295983137,0.614973594340291,0.0562958591567309,5.11047484054026,0.107146223564221,NA,NA,NA,NA,NA,NA,-62.3664333632393,6,0,"Unfair"
"ID77","5b35bd1d532e3d00018e8b27",0.248515554605035,0.0274256382765952,0.998600213935186,1.1668402848447,2.8492284420856,0.61650255254047,NA,NA,NA,NA,NA,NA,-23.2975684567783,0,3,"Unfair"
"ID78","5b491b4eac6f5a0001549493",0.998661776713362,0.0678820732065098,0.999998341840059,0.837374719429276,2.52309518722566,1.02359040692655e-05,NA,NA,NA,NA,NA,NA,-38.6080639579885,13,3,"Fair"
"ID79","5b49d3a519f8e70001b7df02",0.9998898905365,1.79080882582934,0.999999999999987,3.05048470821317,5.24388949496866,0.478375712376806,NA,NA,NA,NA,NA,NA,-76.7744782392286,0,3,"Unfair"
"ID80","5b5d4bfc4e945800017db533",1.41403292389309e-07,2.18344983682556,0.546599209664976,5.56813160720638,21.7648410186882,0.103850639690978,NA,NA,NA,NA,NA,NA,-96.7319219370693,2,0,"Unfair"
"ID81","5b5dfd9c4e945800017dcd79",0.0751833449872489,3.08792297737164,0.635039660052045,4.08421777455588,0.49079180781202,0.228706296186556,NA,NA,NA,NA,NA,NA,-40.6658268527276,0,6,"Unfair"
"ID82","5b630cec6abdd90001d98c3f",0.997408499220342,2.98716359576581,0.99946430581563,0.421952047618328,4.85296155996064,2.65083960103287e-08,NA,NA,NA,NA,NA,NA,-56.2809084749113,6,5,"Fair"
"ID83","5b707d214415ce0001b1fd78",8.14241736643686e-15,3.33691084190337,0.0840328081568415,3.5646407241994,2.14322670259579,0.684105977528688,NA,NA,NA,NA,NA,NA,-29.336088014615,2,8,"Fair"
"ID84","5b72d8042aeef10001972da0",0.348576084365458,0.113254641539538,0.826734536694186,0.243846157725537,5.04723736384422,0.778391606618431,NA,NA,NA,NA,NA,NA,-64.678845954511,1,3,"Unfair"
"ID85","5b8fe19ae3a406000131f1a6",0.991587133318995,0.428354052860074,0.998038746042101,2.55062808848978,6.67096012498369,0.000635388930958248,NA,NA,NA,NA,NA,NA,-61.0480398525613,5,2,"Unfair"
"ID86","5b97a1e083bd380001b92485",0.35101330045639,0.516992432418679,0.487761451892198,0.430403805952537,0.763548739020008,0.077298492415731,NA,NA,NA,NA,NA,NA,-52.1625554406161,0,6,"Unfair"
"ID87","5b9e1e607b196f000195b599",0.00113520310780934,0.142392902369076,0.902439401679817,0.86024848434653,4.75507771309639,0.751320238969963,NA,NA,NA,NA,NA,NA,-28.2939463482329,0,8,"Unfair"
"ID88","5bb756696322c5000159756c",0.926973434013097,0.368577126402141,0.915336852292566,0.268401061565383,6.08074724801539,0.000461604285681684,NA,NA,NA,NA,NA,NA,-60.8816655291803,3,9,"Fair"
"ID89","5bbe3c5cee6586000142be43",0.00374093961183007,3.91257078697432,0.000117161012429496,6.36269330066081,0.954983042010346,0.921364503312659,NA,NA,NA,NA,NA,NA,-59.8585928261336,11,2,"Unfair"
"ID90","5bc08c345e8a950001892156",0.00490589825324417,0.284818304374759,0.571307722148082,0.311258004831809,1.41895520874796,0.0811345269349941,NA,NA,NA,NA,NA,NA,-24.3300999387347,0,9,"Unfair"
"ID91","5bc642c0069008000139d18b",0.324617335589632,0.287468221474493,0.812388365909441,0.376001841319308,3.47997515531557,0.113074937780128,NA,NA,NA,NA,NA,NA,-60.898586927487,1,9,"Unfair"
"ID92","5bdc3c8182698d0001f076c3",0.192146675194535,0.0213691149777079,0.802952161800121,0.689305064817465,4.72149312892829,0.0500965303973751,NA,NA,NA,NA,NA,NA,-38.6284694487383,0,7,"Unfair"
"ID93","5be1f75bd536990001a4410c",0.999999812106428,13.4750196490273,0.99734884644909,1.01978542973969,11.1673516101669,0.000181046853873176,NA,NA,NA,NA,NA,NA,-78.679813231669,1,4,"Fair"
"ID94","5be2fadf5e9fd30001696162",0.992889034461567,1.87659603693846,0.999592860904798,2.71495213163492,11.0152943719086,0.0189838500795024,NA,NA,NA,NA,NA,NA,-83.1986672956193,1,7,"Unfair"
"ID95","5be415810241050001ca2318",0.993566875645374,2.06047712754331,0.990124222382376,0.565873749478656,5.28367444695748,0.000345065997256898,NA,NA,NA,NA,NA,NA,-71.2869681128511,0,5,"Fair"
"ID96","5bec2847ac6b780001fec122",0.011252933069901,1.53086100727464,0.00381244874207242,2.74172072056457,3.37483277622512,0.837637884678646,NA,NA,NA,NA,NA,NA,-70.7629318423497,0,9,"Fair"
"ID97","5bec6a8b1209fb00011bb521",0.00301510852158826,5.97906806449452,0.00356343532433188,7.04463618160307,3.23487950987248,0.00319606099763368,NA,NA,NA,NA,NA,NA,-81.5705664586101,0,7,"Fair"
"ID98","5beefb60e015710001cbb721",0.685690691355983,0.807057330484372,1,5.24930209865013,5.20582441487842,0.774594010744339,NA,NA,NA,NA,NA,NA,-59.9122467554793,14,3,"Unfair"
"ID99","5bf2f728bd9f150001f6cc42",0.0525727883550921,7.50224209099757,0.102083311001838,6.67494750085704,0.157605773556326,0.00212495934016293,NA,NA,NA,NA,NA,NA,-55.0372535435344,32,6,"Fair"
