"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll","Persec","ICARTot","Order"
"ID35","595339f4ad2ce90001b88266",0.443839669935377,0.0292120861192456,0.991864428473607,0.948222105071141,4.51351212600238,0.89818087896096,0.165593804489223,1.23016571502825,0.0694375037536999,NA,NA,NA,-50.6328090149385,0,4,"Unfair"
"ID36","5953d37b3d663c00011d233c",0.999429101061049,1.99964183126856,0.999425712512534,1.68239187587498,1.77049024662388,-0.722424049784667,4.02066506853876,4.03041464430594,0.205255050414562,NA,NA,NA,-45.3748341836541,0,4,"Fair"
"ID37","598ab1ed19432500016fafa1",0.996416035031146,1.88431636839802,0.993630152834075,2.54094932100374,0.809866385153228,3.27703552490292,0.602672813200591,0.441666077246697,0.987130318808947,NA,NA,NA,-67.4478056233907,0,2,"Fair"
"ID38","5991c4a8e339120001fb8c7e",0.529182632835978,3.22356362752337,0.520554159606624,2.00350019061691,0.0198216390186625,-2.00084248660903,0.0963281102897393,0.146098391846326,0.962860065348633,NA,NA,NA,-10.3379317018043,0,3,"Fair"
"ID39","5995ed90d1732a00013425c5",0.643180542289358,0.0532479388164922,0.66051552795936,0.0641958108615242,6.38824096616054,-3.30339308654285,0.13311569069543,2.51202314518941,0.172060396314276,NA,NA,NA,-47.7794877152528,2,1,"Fair"
"ID40","599614af004c4f0001cc8642",0.819638386809373,0.126508472500305,0.841959431725619,0.269507845299919,2.0637493931202,1.50657615556936,4.90428858385578,2.52787583390055,0.00749173238809013,NA,NA,NA,-54.7014344941423,0,2,"Unfair"
"ID41","59c80c180aaf750001213cbf",0.81545983702309,6.71894831681291,0.999999995803612,1.2224405969134,2.96403580945548,-2.42406857855339,0.762740085692624,0.183173346806373,0.154754075692115,NA,NA,NA,-39.511360609429,0,5,"Fair"
"ID42","59d38d62323bd80001e200bc",0.0109606037246842,0.271527682349521,0.998852519982271,2.81288453383899,0.889455042067808,5.25414859935634,0.0113494056388385,0.973506224809218,0.165676168599572,NA,NA,NA,-23.2680155058001,12,4,"Unfair"
"ID43","59d4b084115096000190dbce",0.529450832417903,2.17647386729485,0.541404635565268,2.49524602451166,0.314349436511541,-6.50195726405912,0.563591514000585,0.599347928437856,0.000154934275277593,NA,NA,NA,-55.6270360073836,0,7,"Unfair"
"ID44","59e5fd82e75b450001a691ec",0.0311827677541772,2.95322065536044,0.497348212620457,1.44941635746487,0.213706736923113,-1.93120166805335,0.0386422963031496,0.784123470173661,0.214414593414694,NA,NA,NA,-22.9634600325926,5,6,"Fair"
