"","ID","tau","lrc","res","sal","mem","zet","dlrc","lp","ll","Persec"
"651","5f4fc5a17fc3a50dafd67169",0.437201109147638,0.103251169191094,0.988518136038033,NA,NA,NA,NA,-26.1735460070311,-25.2626218337579,0
"652","5f507cd87b38b81fa565ea20",5.69084397681242,0.464821204599569,0.651761529606455,NA,NA,NA,NA,-60.9076877924078,-57.7163552744824,9
"653","5f50d6ff81dfe726a0f8343d",3.34195090280545,0.696391531565898,0.817214692109387,NA,NA,NA,NA,-38.4993928824595,-35.9327766929365,2
"654","5f50e3d60305bb088998b766",1.05685364920582,0.034419629858183,0.991795932521484,NA,NA,NA,NA,-57.7247703538531,-56.1408027470583,2
"655","5f515531aa39c237f49f7ecf",1.39887388186248,0.114115421203008,0.733859703162034,NA,NA,NA,NA,-41.0266655417582,-40.0946514880325,0
"656","5f5179be2213ce3c39045019",2.85069303518631,0.0753580149653286,0.973098979169436,NA,NA,NA,NA,-62.3316917146354,-60.395268601528,4
"657","5f5355baad423e66676c1bd3",1.41695567446586,0.250546204111571,0.974267118632973,NA,NA,NA,NA,-25.5174756344088,-24.5150577521851,7
"658","5f55f193f3459e9b8c434f9d",0.794441674842523,0.0649573814656251,0.959819990678768,NA,NA,NA,NA,-34.5309964085217,-33.4672485614532,0
"659","5f5621a094f947a067745a4e",3.98948081060847,0.845940892751931,0.864261446570295,NA,NA,NA,NA,-40.5511235490028,-36.7008938457354,1
"660","5f5668cf2db7050961fce434",1.37979664330301,0.0361612617860901,0.945846795501182,NA,NA,NA,NA,-63.4139777120836,-61.9078667816739,0
"661","5f572d1df9f7d019f3e042d3",1.84648145610698,0.112547300660118,0.706196630103266,NA,NA,NA,NA,-46.7383131881552,-45.6166217933688,5
"662","5f57b64bfa53f7294eb06880",2.42899451615889,0.679697458716034,0.677897153991631,NA,NA,NA,NA,-29.6628290339373,-27.6506381832919,1
"663","5f58e8f22846f809fda94bda",0.215612962656945,0.138186562674572,0.996128829655666,NA,NA,NA,NA,-6.69608828896058,-5.79400373929177,0
"664","5f58ef9874dddc0b064b50cc",1.34520250256474,0.0862377395516562,0.980738831702644,NA,NA,NA,NA,-39.1085129031903,-37.8713475723448,16
"665","5f5907f245fc450e98b98aec",1.06738777729627,0.034132142042649,0.872426986180479,NA,NA,NA,NA,-57.1926169491836,-55.8624697522375,2
"666","5f59132a01e50c10a2d3a64d",1.89121168630467,0.299411016856381,0.907863719628637,NA,NA,NA,NA,-30.0338047671229,-28.936030555551,0
"667","5f59ea191a6180011ed70ef8",4.88946013906632,0.338812457915555,0.829613751248253,NA,NA,NA,NA,-61.8656323127335,-59.2612562417433,4
"668","5f5a3cf246d1420a931da3cb",3.5389694279647,0.719948930818739,0.891779113971176,NA,NA,NA,NA,-44.9218765831279,-42.1057104978325,3
"669","5f5a546a9aa6fd0df887cf62",0.341875451254253,0.0125313596996252,0.992228413213672,NA,NA,NA,NA,-46.5518950183025,-44.711558334164,1
"670","5f5a807de06d3515fa8d18d7",4.64326801555491,0.546355662372052,0.553205083534462,NA,NA,NA,NA,-50.1943351443398,-47.4599513815573,3
"671","5f5bc8914f166135a9937add",3.80945307884796,0.29951200241128,0.862289118251175,NA,NA,NA,NA,-49.5298420491854,-47.5293570794665,2
"672","5f5e5def0093336f7d377473",2.82947795465307,0.355438615399717,0.915589181562382,NA,NA,NA,NA,-43.8079884648724,-42.2245028393824,2
"673","5f5e6259d39af56ebae15055",3.0649282027634,0.60163533395157,0.48191501495482,NA,NA,NA,NA,-40.5926582691943,-38.5515101565334,0
