"","ID","tau","lrc","res","sal","mem","zet","dlrc","lp","ll","Persec"
"1","54240de1fdf99b691fb383a8",1.34280123368736,0.48556716126202,0.712348880817012,0.0037014354579969,0.999100714472022,0.00167938908272545,NA,-14.6275719021395,-13.0562409958437,0
"2","54b60d74fdf99b1ce0367ab5",0.265822965466554,0.0419987427776808,0.984175254305679,0.0019463947052479,0.938784341065962,0.00160820034730506,NA,-15.6282381039238,-14.1047184958568,17
"3","55780ee6fdf99b4cbc0aef95",0.967576943082098,0.0223423563329634,0.245570443315499,0.637453568052582,0.131468013550781,0.0178588580456308,NA,-45.0521306807171,-44.6461783179693,20
"4","559cdad9fdf99b66f54b7794",2.23120598378054,0.131750823581487,0.460567211722891,0.413553719371099,0.498287482314735,0.00234558116644278,NA,-24.6291112118756,-24.4464272392643,15
"5","55a77810fdf99b444b9d255c",0.0470502682305172,0.00356029821197448,0.0432658152467281,0.00853381775218159,0.996506619349358,0.00163897389235442,NA,-15.8075496367151,-13.221316323271,1
"6","55b95e2ffdf99b469f622883",2.26628542687605,0.0729534853686543,0.100312580889308,0.0218321246846285,0.891002447812448,0.00951291895639777,NA,-55.1020073212871,-53.9585180699764,0
"7","55d6d91d69dbc30005b66ffe",1.44321009961615,0.0180707936262862,0.660035528013136,0.0809264947395675,0.95034812730251,0.0106817788834995,NA,-56.2950048269951,-55.2375639943745,1
"8","56051814e372c00011bd556a",1.03086551038341,0.620739086751007,0.585124347787226,0.0026402012908819,0.999484862363504,0.00186537251628095,NA,-13.0249865646377,-11.1239437654592,1
"9","560aef7d01c38a00127693d3",0.324976665855958,0.00690932629869873,0.271121035624401,0.213852376763959,0.800070732699306,0.0951785748643483,NA,-42.2767638658468,-41.38162795372,5
"10","5687d434369319000c269c03",1.00411893874337,0.416501980178132,0.93129002627165,0.00121438712807648,0.795266044357026,0.101433953379563,NA,-31.477237154743,-30.2763540073702,4
"11","56c81007ba8e37000d7b211e",0.904190871751481,0.102214743517417,0.944700979335442,0.00360262174573559,0.891248164689469,0.00400188898992002,NA,-31.9364918244291,-30.9544880370391,1
"12","56f699e876348f000c883bba",4.70181882800427,0.212848670006577,0.994475722117068,0.573630911195686,0.994655420407372,0.00689288096335597,NA,-43.7711282209475,-41.6892054251308,12
"13","571de7af13b1b70009be2f26",0.189313269923696,0.00302739308273538,0.984599609188507,0.0506211953096729,0.990344457360665,0.00321157593951104,NA,-44.1802088209476,-42.0539453465883,0
"14","5744bbe15e549100063b08cb",4.29673753430062,0.324555962041644,0.363348950960865,0.320128393070316,0.983539482756435,0.00476817162426793,NA,-38.1935425437927,-36.7611451308979,2
"15","57611238eaf3f80007481e8e",2.40683156722344,0.088978313439806,0.771484965516743,0.0452688458599092,0.995122556368407,0.0127702793221967,NA,-49.8574705988003,-48.6734014238403,3
"16","5778eeb20e49300001ba9ec0",4.66654582049328,0.185855045925883,0.676340932523382,0.0295002761707289,0.839378691927407,0.0334457345341696,NA,-58.296036653583,-56.3985375290215,0
"17","577a6900f8f7ed00014b537b",0.189915513648811,0.0150936845861729,0.58378740872707,0.00193821950646682,0.998047439610862,0.00177404117734987,NA,-20.5727545342586,-18.5198902276367,0
"18","5784d25070c76a00012427e0",0.482175677558639,0.0296809300927563,0.938337744914307,0.00192684149895664,0.992889236845512,0.00535561556218424,NA,-32.0932075922328,-30.3474806126365,0
"19","579fb6f46475d400015ab855",2.04550212489028,0.308456693106624,0.0182394115822183,0.000566542671614768,0.998136519025583,0.00217958785554685,NA,-33.0154009673111,-30.7301967068819,15
