"","ID","tau","lrc","res","sal","mem","zet","lp","ll","Persec"
"298","5e33190a5a41122e93c40989",0.94340989487707,0.0054749683558395,0.719180227344267,0.0426859721414022,0.98819769332617,NA,-66.3860548494086,-63.7241290379487,0
"299","5e3326095a41122f66244612",0.875428798681274,0.00457568306577251,0.261546541784906,0.727478462685598,0.96469652323967,NA,-53.5243369367982,-51.2961430323511,0
"300","5e34a2c2f1319b4763f82289",3.16196314790282,0.117721604305454,0.894713435574646,0.0218382520132092,0.964986369740774,NA,-53.500801668361,-51.068237092296,0
"301","5e360848a42bce5c5fce0b89",0.127474404274709,0.00369751852546048,0.0177679017140891,0.0107905982566507,0.997132034541199,NA,-52.0797072569543,-48.6803309749589,4
"302","5e3aa9e1764672000d62723d",0.124669845780606,0.00882917696078436,0.936171791851976,0.25133853066114,0.143023947349154,NA,-13.7738703949832,-12.017240930367,0
"303","5e3b07fddc4a3431fbcc6235",2.14351031036444,0.496840083170742,0.0396118619461106,0.00141460718628711,0.982471793578834,NA,-29.7514110208108,-26.848978501298,0
"304","5e3b0defeab8663234a735c0",0.345945039718022,0.316058273000875,0.981822633475521,0.0135911279521741,0.528510939742213,NA,-11.6324746037434,-10.3992702388887,0
"305","5e3c595d955ce604ac669fcb",0.383180206888015,0.0121225771456941,0.968021577531604,0.221816372787435,0.108602128373994,NA,-24.2130527640521,-22.4934604631636,14
"306","5e43e3fdb58b932646448d07",0.606412022930792,0.0279433799516916,0.911162006049592,0.0410734511613513,0.651400804836631,NA,-35.6059565294296,-34.0345740082996,0
"307","5e443478b58b932c06d95bbf",1.21336164396036,0.1931097733784,0.290320496491181,0.00171553571729825,0.903939974659993,NA,-28.423734496014,-26.536183204671,1
"308","5e44375e6294c22ba48ef3b7",0.358839651949248,0.373375114522478,0.355006119674121,0.182100554068686,0.999875051120822,NA,-19.8886632697083,-18.7025667713818,0
"309","5e4503cbc031dd370fd4aae3",2.24223750930927,0.138447662997774,0.988171118292871,0.294289323060198,0.999065421041192,NA,-27.199830798701,-25.2580220335893,2
"310","5e4554f745ab32032eb5205b",0.406589633391203,0.00555959335587107,0.963921718301624,0.48917074750418,0.996071231118001,NA,-43.8825216887365,-41.5615613643871,0
"311","5e45c6a821fc4a089b895774",0.823615067410428,0.0178465461964885,0.924630589740211,0.545897381106328,0.986565593397317,NA,-38.9374143090921,-37.2474155389881,3
"312","5e4721a7eab94f1f27d57fe0",0.872858893068602,0.0674850729564844,0.764131021666148,0.522597354273902,0.637941350656752,NA,-18.6119081341922,-17.874256539799,1
"313","5e47ad846c3d4425c60ccbe5",0.472088327673034,0.00404500418614691,0.868588049378585,0.844240012488517,0.990483559697321,NA,-38.2223054828793,-35.7756654766451,0
"314","5e4c1b96d4ca7604f95231e0",1.07073624380798,0.0113850068069924,0.667648341591517,0.446210238807762,0.894392986527724,NA,-42.7145634576741,-41.0305531434841,2
"315","5e4feb8037713502e9ed364b",2.53163510169482,0.161499554494632,0.915897457230239,0.0739950002379479,0.801594196726503,NA,-42.2114692715856,-40.5953494299368,1
"316","5e5024d8b0c66e06d4d4c5d8",0.207894688629471,0.00639563836495001,0.887377772114036,0.551141782777205,0.981196750098086,NA,-17.9188809825738,-15.9485506069501,0
"317","5e505e8297da520a2f046a09",1.15734844277217,0.447502509304132,0.944027731501338,0.00480515176361763,0.998153812622387,NA,-22.4941524913794,-20.2161389740019,0
