"","ID","tau","lrc","reset","sal","mem","zeta","lp","sumll"
"ID197","5d285eb5324974001908c626","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-57.4703918360918","-52.2864188079741"
"ID198","5d2e2703a845b0001b439e08","2.20071021028099","0.57","0.43","1e-06","0.999999","1e-06","-29.1477738790119","-23.9300378264046"
"ID199","5d37763a3cedb40001afecf5","1.03239118471","0.01","0.01","1e-06","0.999999","1e-06","-67.8856232075376","-62.0728052341353"
"ID200","5d39bb499f4f3f00158298f2","2.20071021028099","0.29","0.43","1e-06","0.999999","1e-06","-37.8192856497519","-33.0158915202422"
"ID201","5d3e019693eb2d0015788062","2.20071021028099","0.29","0.57","1e-06","0.999999","1e-06","-34.9873936441422","-30.1839995146324"
"ID202","5d404c6a584cc80017e81001","2.20071021028099","0.85","0.99","1e-06","0.999999","1e-06","-29.1351577852549","-22.2165837017491"
"ID203","5d442c09f7386b001a3c2477","0.227199382119539","0.15","0.99","1e-06","0.999999","1e-06","-13.5709095401218","-9.1062043384929"
"ID204","5d45521afdaaad00010ec185","2.20071021028099","0.85","0.57","1e-06","0.999999","1e-06","-32.6405757506631","-26.0429148204967"
"ID205","5d4b334b1813250017d3c6cc","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-47.6196367234921","-42.0296093117784"
"ID206","5d4b4d093574500018795f36","1.03239118471","0.01","0.57","1e-06","0.999999","1e-06","-70.1245607873116","-64.6326559672486"
"ID207","5d53346807e8740015e561ed","1.03239118471","0.15","0.85","1e-06","0.999999","1e-06","-16.369300162302","-11.9373625597302"
"ID208","5d53b3d1e8e8960018276120","2.20071021028099","0.29","0.01","1e-06","0.999999","1e-06","-33.9313499140294","-28.8070426311804"
"ID209","5d53dbf16b0cf6001646dbf1","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-26.4959080329913","-20.8849245753283"
"ID210","5d5402545aef9b000118fd50","2.20071021028099","0.71","0.85","1e-06","0.999999","1e-06","-40.0525461329433","-34.2884129637852"
"ID211","5d5560c71f535a00183d28e5","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-49.2226490616391","-43.6326216499255"
"ID212","5d5582d5c20c10001aaba934","2.20071021028099","0.43","0.85","1e-06","0.999999","1e-06","-29.5401287784035","-24.5388888853437"
"ID213","5d55a320d9450800172506d4","4.69117278543542","0.29","0.99","1e-06","0.999999","1e-06","-62.9814714813151","-56.5762938705642"
"ID214","5d55aa13b125380018b5562c","1.03239118471","0.29","0.99","1e-06","0.999999","1e-06","-24.073537381818","-19.445707363769"
"ID215","5d55b289e04e1c0017f5e602","0.484312542963499","0.01","0.71","1e-06","0.999999","1e-06","-65.5691667527887","-60.2405172347482"
"ID216","5d5728471da7d10001a1a600","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-49.8966533128546","-44.3066259011409"
"ID217","5d5c1fec3690e5000187b4fb","4.69117278543542","0.29","0.85","1e-06","0.999999","1e-06","-62.9090781101205","-56.7594586601154"
"ID218","5d61aca9b242ef0001f125b3","0.106583155826692","0.01","0.29","1e-06","0.999999","1e-06","-13.2649584337098","-7.95746056173603"
"ID219","5d62e42406ed5a001a2084f3","0.484312542963499","0.15","0.99","1e-06","0.999999","1e-06","-19.9027825422005","-15.3959696485554"
"ID220","5d643088609a430016a3d990","2.20071021028099","0.85","0.85","1e-06","0.999999","1e-06","-49.026609315084","-42.363593392324"
"ID221","5d654a1e855d77001b10dd92","0.484312542963499","0.15","0.71","1e-06","0.999999","1e-06","-23.8513359491654","-19.6480086412096"
"ID222","5d692e475719130015a805cd","2.20071021028099","0.85","0.57","1e-06","0.999999","1e-06","-39.307303784797","-32.7096428546305"
"ID223","5d6ae722c160f500175daa9b","0.484312542963499","0.15","0.99","1e-06","0.999999","1e-06","-19.4179817673999","-14.9111688737548"
"ID224","5d6eb1ba1c79b20001fa0386","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-44.3591961996976","-38.769168787984"
"ID225","5d73e916515c8b001bed0c5d","2.20071021028099","0.57","0.01","1e-06","0.999999","1e-06","-29.6467363534676","-24.1080871475209"
"ID226","5d756ce093a94500163ea6a2","0.484312542963499","0.29","0.99","1e-06","0.999999","1e-06","-11.1879381565522","-6.7407910081757"
"ID227","5d7693e9e8e18a0001f28996","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-66.9663367150114","-61.3342016112816"
"ID228","5d78a675b04edb001a089150","4.69117278543542","0.71","0.43","1e-06","0.999999","1e-06","-45.9290832294695","-38.9494347250031"
"ID229","5d7e1d2db5bd580017d11cec","2.20071021028099","0.01","0.43","1e-06","0.999999","1e-06","-71.9098097452867","-65.9214276604236"
"ID230","5d8154a847a45600189e8f35","2.20071021028099","0.01","0.29","1e-06","0.999999","1e-06","-71.9967869331165","-65.9909772806034"
"ID231","5d825b9b812e1e001556261f","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-51.709431545816","-46.1194041341023"
"ID232","5d85994fbbc0800019390cd4","2.20071021028099","0.85","0.57","1e-06","0.999999","1e-06","-27.7140973995619","-21.1164364693955"
"ID233","5d87eff52447650001f822cc","0.484312542963499","0.01","0.71","1e-06","0.999999","1e-06","-66.7942270091475","-61.465577491107"
"ID234","5d893e68f58b17000184839f","1.03239118471","0.15","0.85","1e-06","0.999999","1e-06","-25.9205510069476","-21.4886134043758"
"ID235","5d8f59c15231090015a7ae08","1.03239118471","0.01","0.71","1e-06","0.999999","1e-06","-70.4552147306243","-64.9458823429113"
"ID236","5d91a7c336017c00192a6755","0.484312542963499","0.15","0.99","1e-06","0.999999","1e-06","-13.3880145663536","-8.88120167270845"
"ID237","5d921a2e34fc500016df8e5f","1.03239118471","0.85","0.85","1e-06","0.999999","1e-06","-23.7456015247432","-17.5790628667833"
"ID238","5d9d0791f03a95001726799d","2.20071021028099","0.29","0.71","1e-06","0.999999","1e-06","-55.7153024998685","-50.8944808027087"
"ID239","5d9e1929203419001625df07","1.03239118471","0.71","0.01","1e-06","0.999999","1e-06","-21.1844834175675","-15.6612693524637"
"ID240","5da1eb441b927a00168d2a30","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-31.4898460133489","-25.8788625556859"
"ID241","5da4ae83fa7abd0016ddd461","4.69117278543542","0.57","0.99","1e-06","0.999999","1e-06","-53.9682696363732","-47.1487501025247"
"ID242","5db1b1b6cd3329000ba29566","4.69117278543542","0.85","0.29","1e-06","0.999999","1e-06","-39.5744119797044","-31.6784531539861"
"ID243","5db1f2b6dd5fa3000a552ede","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-62.6915191814149","-57.059384077685"
"ID244","5db4ab7dc8f993000c9d2c5f","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-64.1459903180449","-58.5138552143151"
"ID245","5db6ec97d9b41d000b2464eb","1.03239118471","0.29","0.71","1e-06","0.999999","1e-06","-33.6591476934525","-29.3348032610928"
"ID246","5db8a8831d5c1a000e5bc4dc","0.484312542963499","0.01","0.57","1e-06","0.999999","1e-06","-67.3993326893781","-62.0881107389876"
"ID247","5db92f4d8e9761000d7d7a8b","4.69117278543542","0.57","0.99","1e-06","0.999999","1e-06","-51.6684262422649","-44.8489067084164"
"ID248","5dba043b732f4c0607595ec5","2.20071021028099","0.29","0.99","1e-06","0.999999","1e-06","-47.6688230962583","-42.5445158134093"
"ID249","5dbab43dfbc6bc0d009d6c6e","4.69117278543542","0.71","0.99","1e-06","0.999999","1e-06","-44.2763096655648","-36.9757480077591"
"ID250","5dbc7bb351b13c22d8df0fe8","1.03239118471","0.01","0.71","1e-06","0.999999","1e-06","-70.3818405186347","-64.8725081309217"
"ID251","5dc486da84799a35fbede98d","1.03239118471","0.99","0.71","1e-06","0.999999","1e-06","-40.4333588568268","-30.3289066189792"
"ID252","5dc6eadc4d2b664e2ce6d319","4.69117278543542","0.43","0.85","1e-06","0.999999","1e-06","-62.2835078917245","-56.0013976707628"
"ID253","5dcb2bb4ae3b3b814b5fe27d","4.69117278543542","0.71","0.57","1e-06","0.999999","1e-06","-49.8656717436319","-42.8860232391655"
"ID254","5dcd4ccd0ee193016c26409f","4.69117278543542","0.43","0.15","1e-06","0.999999","1e-06","-58.8695710106685","-52.5874607897068"
"ID255","5dcd9694f6695d000b53f502","0.484312542963499","0.01","0.15","1e-06","0.999999","1e-06","-69.6797011828108","-64.3031242398267"
"ID256","5dce556e93729c0dd37e570c","4.69117278543542","0.29","0.57","1e-06","0.999999","1e-06","-61.9607687474127","-55.8765042900012"
"ID257","5dceb951381b67000e06113d","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-53.616820875554","-48.4328478474363"
"ID258","5dcfe05d1228d90e53724347","0.227199382119539","0.01","0.15","1e-06","0.999999","1e-06","-29.108162017848","-23.7736927668802"
"ID259","5dd28e64cf08aa2982532314","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-71.8424392796808","-66.2851794670242"
"ID260","5dd5b7e718beb657ad00c313","4.69117278543542","0.43","0.29","1e-06","0.999999","1e-06","-58.5713073939741","-52.3371245979559"
"ID261","5ddcf7679dac7cc5e395cd35","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-70.1244138238007","-64.5671540111442"
"ID262","5ddd9d0e40460ecfff653cb5","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-37.0847693461944","-31.4737858885313"
"ID263","5de1868db28cf71e8fd77007","4.69117278543542","0.85","0.85","1e-06","0.999999","1e-06","-66.2550341356936","-58.3111478850317"
"ID264","5de25cb38fde1c290dfa32a6","2.20071021028099","0.15","0.85","1e-06","0.999999","1e-06","-49.6949520784634","-44.7665372110915"
"ID265","5de960efa71cf402386bfe40","1.03239118471","0.15","0.99","1e-06","0.999999","1e-06","-34.8876437228609","-30.2001479595433"
"ID266","5deaabae61513d1d56c7e52a","4.69117278543542","0.43","0.15","1e-06","0.999999","1e-06","-53.3606988369975","-47.0785886160358"
"ID267","5dead046603cf720024181d8","4.69117278543542","0.85","0.29","1e-06","0.999999","1e-06","-41.4352095658554","-33.539250740137"
"ID268","5dece22f8b5f8b3a80ab3f54","1.03239118471","0.01","0.71","1e-06","0.999999","1e-06","-69.2701607046394","-63.7608283169264"
"ID269","5def763ea484415fecd02221","0.484312542963499","0.15","0.57","1e-06","0.999999","1e-06","-14.3799363757227","-10.1940366354169"
"ID270","5df77c5f69a11751a9e8c6d7","0.484312542963499","0.01","0.57","1e-06","0.999999","1e-06","-66.0022858126807","-60.6910638622902"
"ID271","5dfa688379f2fa7b1cdf180f","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-69.6128089240186","-64.055549111362"
"ID272","5dfa781efa3d107cc08854a9","0.484312542963499","0.01","0.85","1e-06","0.999999","1e-06","-66.4504330957483","-61.0738561527642"
"ID273","5e0125d4c12a36d0d6b84b93","2.20071021028099","0.43","0.57","1e-06","0.999999","1e-06","-31.9505242355223","-27.014639335056"
"ID274","5e06174335a7a5006aa0df98","1.03239118471","0.29","0.71","1e-06","0.999999","1e-06","-27.7081397890632","-23.3837953567035"
"ID275","5e067f13e632e10594734ab5","4.69117278543542","0.29","0.29","1e-06","0.999999","1e-06","-65.5688292272262","-59.4671372021646"
"ID276","5e0b3cf40db89237cdbd9e31","1.03239118471","0.01","0.57","1e-06","0.999999","1e-06","-69.4113555080729","-63.91945068801"
"ID277","5e0f26b63ccda26295505f0d","4.69117278543542","0.85","0.85","1e-06","0.999999","1e-06","-49.4385211940962","-41.4946349434344"
"ID278","5e0f5f8658a5c768bf461df8","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-49.6763323938276","-42.6313288967676"
"ID279","5e1339cd11d87998afeb8825","4.69117278543542","0.85","0.85","1e-06","0.999999","1e-06","-51.4774633468628","-43.5335770962009"
"ID280","5e13a1381e2e589db94cd20b","4.69117278543542","0.85","0.71","1e-06","0.999999","1e-06","-45.9952086791063","-38.0992498533879"
"ID281","5e14c7c3cbfadc000d032ddf","2.20071021028099","0.01","0.71","1e-06","0.999999","1e-06","-72.7721228377012","-66.7663131851881"
"ID282","5e15da8a805a30bcd2ed796d","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-44.249995071233","-38.6599676595194"
"ID283","5e185c397eeb87000d989683","0.484312542963499","0.15","0.99","1e-06","0.999999","1e-06","-16.1751684714578","-11.6683555778127"
"ID284","5e18c4dd21c2a7000c60f8cf","4.69117278543542","0.57","0.01","1e-06","0.999999","1e-06","-50.3118941518766","-43.4923746180281"
"ID285","5e18ca0eba65e719f09679ba","10","0.71","0.85","1e-06","0.999999","1e-06","-69.4559436767469","-58.6540298272899"
"ID286","5e1ceadb86880807648d5ec0","4.69117278543542","0.29","0.85","1e-06","0.999999","1e-06","-61.160858382869","-55.0112389328639"
"ID287","5e21d5235f39764b9b58af17","2.20071021028099","0.43","0.85","1e-06","0.999999","1e-06","-39.3384684153571","-34.3372285222973"
"ID288","5e222f8048ea75061f1eb5c7","2.20071021028099","0.71","0.01","1e-06","0.999999","1e-06","-29.0648057597811","-23.0451144298772"
"ID289","5e26e486fcf95e90fcc7c175","2.20071021028099","0.15","0.85","1e-06","0.999999","1e-06","-50.3433221229005","-45.4149072555286"
"ID290","5e2c2d3a8800e72590334bdb","4.69117278543542","0.85","0.15","1e-06","0.999999","1e-06","-50.2085498949142","-42.2646636442523"
"ID291","5e2c96a6ec357b2b16b15d31","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-53.5224423534332","-48.3384693253155"
"ID292","5e3012c68dc3120111433304","0.106583155826692","0.15","0.43","1e-06","0.999999","1e-06","-5.96845840486733","-1.80371031062833"
"ID293","5e30492697a58001749fce6b","2.20071021028099","0.29","0.15","1e-06","0.999999","1e-06","-39.0749502251633","-34.2062011030601"
"ID294","5e317e93287816155e5ac60d","2.20071021028099","0.15","0.85","1e-06","0.999999","1e-06","-51.0200243234657","-46.0916094560938"
"ID295","5e32c95c87b8ef28e5aff6ea","2.20071021028099","0.15","0.43","1e-06","0.999999","1e-06","-48.796543448413","-43.9334835736347"
"ID296","5e32d8909af66c000b4d8a82","2.20071021028099","0.43","0.15","1e-06","0.999999","1e-06","-27.8081674156202","-22.8069275225604"
"ID297","5e33190a5a41122e93c40989","0.484312542963499","0.01","0.85","1e-06","0.999999","1e-06","-69.8456383803668","-64.4690614373827"
"ID298","5e3326095a41122f66244612","0.484312542963499","0.01","0.57","1e-06","0.999999","1e-06","-57.2388235526041","-51.9276016022136"
"ID299","5e34a2c2f1319b4763f82289","4.69117278543542","0.29","0.99","1e-06","0.999999","1e-06","-57.0365779120941","-50.6314003013432"
"ID300","5e360848a42bce5c5fce0b89","0.227199382119539","0.01","0.01","1e-06","0.999999","1e-06","-55.0992132221737","-49.50918581046"
"ID301","5e3aa9e1764672000d62723d","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-23.4003108725508","-17.7893274148878"
"ID302","5e3b07fddc4a3431fbcc6235","2.20071021028099","0.57","0.15","1e-06","0.999999","1e-06","-32.2935746380731","-27.0104835928723"
"ID303","5e3b0defeab8663234a735c0","2.20071021028099","0.71","0.99","1e-06","0.999999","1e-06","-31.3720406407965","-25.3523493108926"
"ID304","5e3c595d955ce604ac669fcb","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-33.3477490960108","-27.7577216842972"
"ID305","5e43e3fdb58b932646448d07","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-45.4041588865727","-39.8141314748591"
"ID306","5e443478b58b932c06d95bbf","2.20071021028099","0.29","0.71","1e-06","0.999999","1e-06","-31.8790865793299","-27.0582648821702"
"ID307","5e44375e6294c22ba48ef3b7","1.03239118471","0.85","0.71","1e-06","0.999999","1e-06","-24.8715112944559","-18.7529000614395"
"ID308","5e4503cbc031dd370fd4aae3","2.20071021028099","0.71","0.99","1e-06","0.999999","1e-06","-32.9273258710353","-26.9076345411314"
"ID309","5e4554f745ab32032eb5205b","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-47.2307099427844","-41.6197264851214"
"ID310","5e45c6a821fc4a089b895774","1.03239118471","0.15","0.99","1e-06","0.999999","1e-06","-42.9261913292099","-38.2386955658923"
"ID311","5e4721a7eab94f1f27d57fe0","2.20071021028099","0.71","0.99","1e-06","0.999999","1e-06","-31.1417450973316","-25.1220537674277"
"ID312","5e47ad846c3d4425c60ccbe5","0.227199382119539","0.01","0.85","1e-06","0.999999","1e-06","-41.3292757649113","-35.9948065139435"
"ID313","5e4c1b96d4ca7604f95231e0","4.69117278543542","0.57","0.29","1e-06","0.999999","1e-06","-45.3929858815143","-38.8769519333551"
"ID314","5e4feb8037713502e9ed364b","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-54.9716968769241","-47.9266933798641"
"ID315","5e5024d8b0c66e06d4d4c5d8","0.484312542963499","0.15","0.85","1e-06","0.999999","1e-06","-21.3794240454929","-17.1281693125935"
"ID316","5e505e8297da520a2f046a09","1.03239118471","0.57","0.99","1e-06","0.999999","1e-06","-25.5070042080485","-20.4648322669019"
"ID317","5e510d0760dd0913e45370dc","0.484312542963499","0.01","0.71","1e-06","0.999999","1e-06","-56.5706722749356","-51.2420227568951"
"ID318","5e516283779c71000b8e4493","0.05","0.01","0.99","1e-06","0.999999","1e-06","-22.9189579609751","-17.2578467588955"
"ID319","5e54041653ecf1405f8b228c","0.484312542963499","0.01","0.01","1e-06","0.999999","1e-06","-48.488082907429","-42.8559478036992"
"ID320","5e58333d4b439f04b1069026","2.20071021028099","0.57","0.85","1e-06","0.999999","1e-06","-29.1937925845582","-23.9107015393573"
"ID321","5e59a78652cf771b84dc6da7","4.69117278543542","0.85","0.85","1e-06","0.999999","1e-06","-42.8237328814346","-34.8798466307728"
"ID322","5e5a5cff514eb6000d5c5354","2.20071021028099","0.29","0.99","1e-06","0.999999","1e-06","-37.3274164981132","-32.2031092152641"
"ID323","5e5ad8d315b8d42db10b84ce","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-60.4317683775651","-54.7996332738353"
"ID324","5e5bb20d6551fe38c99ede03","2.20071021028099","0.43","0.99","1e-06","0.999999","1e-06","-34.9321436020603","-29.6753455482546"
"ID325","5e5fc346cf3e300453d01cde","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-54.5290656668124","-48.8969305630826"
"ID326","5e662ebd5c28e1000c543cab","0.484312542963499","0.15","0.99","1e-06","0.999999","1e-06","-11.8017977210916","-7.29498482744651"
"ID327","5e6684fbad227705baafcd27","2.20071021028099","0.71","0.71","1e-06","0.999999","1e-06","-36.6911837070936","-30.974977962879"
"ID328","5e67d165cbb37e037909c20f","4.69117278543542","0.43","0.85","1e-06","0.999999","1e-06","-64.8463630441197","-58.564252823158"
"ID329","5e68e37d1f156a187d75e7b8","0.106583155826692","0.01","0.99","1e-06","0.999999","1e-06","-43.9447394972261","-38.333756039563"
"ID330","5e6a53649dae0e000cbe6857","1.03239118471","0.29","0.85","1e-06","0.999999","1e-06","-23.1326579747393","-18.7603861174361"
"ID331","5e6e37cf6c47283eaa39ceeb","0.484312542963499","0.01","0.01","1e-06","0.999999","1e-06","-56.8905870046866","-51.2584519009568"
"ID332","5e6e5193add3930009257bb0","2.20071021028099","0.43","0.15","1e-06","0.999999","1e-06","-29.3211722539031","-24.3199323608432"
"ID333","5e6ec0b3b0939647aa5cfd10","0.227199382119539","0.01","0.43","1e-06","0.999999","1e-06","-62.7479368829785","-57.4788226246042"
"ID334","5e70af30559b240008daeae3","0.484312542963499","0.01","0.85","1e-06","0.999999","1e-06","-66.0726094494041","-60.6960325064201"
"ID335","5e70dca90e26b505a29430ba","1.03239118471","0.01","0.57","1e-06","0.999999","1e-06","-71.1864358407973","-65.6945310207344"
"ID336","5e7119565b050e0255fc4577","1.03239118471","0.01","0.43","1e-06","0.999999","1e-06","-69.6692272553604","-64.1773224352974"
"ID337","5e713a14dcb6a904c303ade8","2.20071021028099","0.01","0.71","1e-06","0.999999","1e-06","-71.7940579191717","-65.7882482666586"
"ID338","5e722d54811ec3046b5defbd","0.484312542963499","0.01","0.57","1e-06","0.999999","1e-06","-67.0120649472694","-61.7008429968789"
"ID339","5e7257649b289e07c047155f","4.69117278543542","0.71","0.43","1e-06","0.999999","1e-06","-55.5627342879658","-48.5830857834994"
"ID340","5e7412a64f333138fb44c599","0.227199382119539","0.15","0.85","1e-06","0.999999","1e-06","-9.1259590620626","-4.91681202117946"
"ID341","5e7772003da1362dc44fdea9","0.484312542963499","0.57","0.01","1e-06","0.999999","1e-06","-14.2234372237642","-9.36194815229007"
"ID342","5e77733a2e31442cbf638265","0.05","0.01","0.57","1e-06","0.999999","1e-06","-30.9380782481479","-25.5978801994076"
"ID343","5e7921fcbd76c94d6b4fac57","4.69117278543542","0.57","0.85","1e-06","0.999999","1e-06","-51.7597346389335","-45.1957732658308"
"ID344","5e7c7bf3ca18002bd9cf6eca","1.03239118471","0.15","0.85","1e-06","0.999999","1e-06","-22.6210142530118","-18.18907665044"
"ID345","5e7c94cc23469b0172ccdb3f","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-71.3482713738692","-65.7910115612126"
"ID346","5e804dbf2962d37261e58004","4.69117278543542","0.71","0.29","1e-06","0.999999","1e-06","-53.0354815807258","-46.0384055086094"
"ID347","5e808eb795fdc17626bcc164","1.03239118471","0.01","0.15","1e-06","0.999999","1e-06","-70.1907456629787","-64.6334858503222"
"ID348","5e8237491699ef955427c59a","4.69117278543542","0.57","0.99","1e-06","0.999999","1e-06","-61.742800506037","-54.9232809721885"
"ID349","5e83b9e3e3a9da1163fdd0dc","2.20071021028099","0.15","0.99","1e-06","0.999999","1e-06","-48.8864476368888","-43.7024746087711"
"ID350","5e850a7b45c5ca0ec7b99507","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-56.1623174167305","-50.5722900050169"
"ID351","5e870beea13e700009960abe","2.20071021028099","0.29","0.99","1e-06","0.999999","1e-06","-42.6748113105607","-37.5505040277116"
"ID352","5e87c4c242701c45712423d9","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-51.4022364811174","-45.8122090694037"
"ID353","5e87ef6eec9b3347e5eae408","0.05","0.01","0.99","1e-06","0.999999","1e-06","-10.6931213077676","-5.03201010568791"
"ID354","5e89f8a5141e8b69bf1ee867","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-50.8362308358634","-45.2462034241498"
"ID355","5e8b2835da38297d4e63e3cc","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-42.3461314296836","-36.75610401797"
"ID356","5e8b765e88065404c4d50fe2","0.484312542963499","0.15","0.71","1e-06","0.999999","1e-06","-25.3887133771034","-21.1853860691476"
"ID357","5e8cb846e94a4406307d6da2","0.484312542963499","0.29","0.99","1e-06","0.999999","1e-06","-15.8763127459093","-11.4291655975329"
"ID358","5e8d2e6df549ba100a770cba","4.69117278543542","0.85","0.85","1e-06","0.999999","1e-06","-49.9804911388153","-42.0366048881535"
"ID359","5e8d804740aaf4000a51d9e9","1.03239118471","0.15","0.99","1e-06","0.999999","1e-06","-34.4678356691178","-29.7803399058002"
"ID360","5e8e053e16b8100a136c871a","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-69.7678037105647","-64.2105438979082"
"ID361","5e8f4b597ec957073a4ea143","1.03239118471","0.15","0.43","1e-06","0.999999","1e-06","-40.7410550832867","-36.3744724733085"
"ID362","5e8f8c171bd6f70ea39197d9","1.03239118471","0.85","0.99","1e-06","0.999999","1e-06","-30.7998732021565","-24.3777763834508"
"ID363","5e90c561bdeaf60737085250","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-59.3087603325559","-53.6766252288261"
"ID364","5e91c2c8cc3d6c4f2e8e8c30","2.20071021028099","0.15","0.71","1e-06","0.999999","1e-06","-41.5281344819061","-36.6476470394777"
"ID365","5e93f6b64d246b73073c3ba1","4.69117278543542","0.71","0.85","1e-06","0.999999","1e-06","-58.6618788740492","-51.6168753769893"
"ID366","5e96df278f41320009c08d70","0.484312542963499","0.15","0.57","1e-06","0.999999","1e-06","-23.4120366012499","-19.2261368609441"
"ID367","5e97f51d048d682c884ae09b","4.69117278543542","0.29","0.85","1e-06","0.999999","1e-06","-60.2363682810055","-54.0867488310004"
"ID368","5e998401c38a2e1b542531e2","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-33.1705424698976","-27.580515058184"
"ID369","5e99ad97cdf86a000855cea7","2.20071021028099","0.43","0.99","1e-06","0.999999","1e-06","-32.6407142952534","-27.3839162414477"
"ID370","5e9eb7feae5c8e27ada35b9e","0.106583155826692","0.01","0.85","1e-06","0.999999","1e-06","-36.2520296702549","-30.8966043733377"
"ID371","5e9ec50dee2ccf0009319b7c","2.20071021028099","0.43","0.01","1e-06","0.999999","1e-06","-51.3386366352994","-46.0818385814938"
"ID372","5e9eca0cd09bbd0008c315bc","0.227199382119539","0.01","0.85","1e-06","0.999999","1e-06","-54.4421523855087","-49.1076831345409"
"ID373","5e9f383061281c0c4c598dc9","1.03239118471","0.01","0.85","1e-06","0.999999","1e-06","-69.3099687321625","-63.752708919506"
"ID374","5e9ffcf4db51941ad78e04f3","2.20071021028099","0.57","0.71","1e-06","0.999999","1e-06","-40.3368897984097","-35.1017261781524"
"ID375","5ea01b4b2d7b4d0243d93f78","0.484312542963499","0.01","0.85","1e-06","0.999999","1e-06","-68.1665034225455","-62.7899264795615"
"ID376","5ea03ed29cb1f00672af3eda","0.227199382119539","0.01","0.71","1e-06","0.999999","1e-06","-61.707847024146","-56.4213051981217"
"ID377","5ea04f7f43bc6507508c9aba","2.20071021028099","0.29","0.71","1e-06","0.999999","1e-06","-46.1591389077415","-41.3383172105817"
"ID378","5ea0516dee594a000932857a","4.69117278543542","0.85","0.71","1e-06","0.999999","1e-06","-51.9559775678334","-44.0600187421151"
"ID379","5ea0619b737ba601d76cc9ff","4.69117278543542","0.57","0.57","1e-06","0.999999","1e-06","-62.8184160252532","-56.319809644744"
"ID380","5ea06914c2b73202ae7a3f29","4.69117278543542","0.71","0.99","1e-06","0.999999","1e-06","-54.0672707569809","-46.7667090991751"
"ID381","5ea0a23a2c66d008a96313a8","1.03239118471","0.29","0.99","1e-06","0.999999","1e-06","-26.4090696702538","-21.7812396522048"
"ID382","5ea14bf64f71e2000acbc618","0.484312542963499","0.01","0.99","1e-06","0.999999","1e-06","-56.9436787036416","-51.3115435999117"
"ID383","5ea15f2e173fb7000932a6ff","4.69117278543542","0.85","0.15","1e-06","0.999999","1e-06","-44.1058034023347","-36.1619171516728"
"ID384","5ea16f92a2f503017ada93dc","0.227199382119539","0.15","0.99","1e-06","0.999999","1e-06","-10.448542772627","-5.98383757099804"
"ID385","5ea1950819664f04542a50bf","1.03239118471","0.15","0.99","1e-06","0.999999","1e-06","-23.4002493158093","-18.7127535524917"
"ID386","5ea19c748809ad05af2d33d1","4.69117278543542","0.43","0.99","1e-06","0.999999","1e-06","-55.0881164239607","-48.5504480422532"
"ID387","5ea31e2cfe333e274552c8d6","4.69117278543542","0.57","0.99","1e-06","0.999999","1e-06","-58.9704275745629","-52.1509080407144"
"ID388","5ea343dd9b066613c3804f6e","2.20071021028099","0.43","0.85","1e-06","0.999999","1e-06","-41.524915597576","-36.5236757045161"
"ID389","5ea350945df820104602e2d0","0.227199382119539","0.01","0.99","1e-06","0.999999","1e-06","-50.4270112828405","-44.8369838711269"
"ID390","5ea35c4c1d36a81597d48873","0.227199382119539","0.01","0.29","1e-06","0.999999","1e-06","-58.3336601741882","-53.0471183481639"
"ID391","5ea4864445b9ce057f270e90","4.69117278543542","0.29","0.43","1e-06","0.999999","1e-06","-63.7151845599568","-57.6309201025452"
