"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll"
"ID13","5744bbe15e549100063b08cb",0.646671827366424,0.610312313769374,0.996944585301233,0.966670985575413,0.691537827225582,0.116797637539154,0.344718400156935,0.674996321776984,NA,NA,NA,NA,30.7188983726609
"ID14","57611238eaf3f80007481e8e",0.718646517940644,0.804664365850975,0.428390855790705,0.308838527393847,0.228580907128085,0.105449780528318,0.792419218250328,0.781281143194389,NA,NA,NA,NA,38.4729214883956
"ID15","5778eeb20e49300001ba9ec0",0.963968281732468,0.938057059872102,0.951013092420227,0.993827515863343,0.820255610254193,0.092254186343833,0.696441933291061,0.662076131103835,NA,NA,NA,NA,35.8100941076217
"ID16","577a6900f8f7ed00014b537b",0.659144655411427,0.989363669545976,0.543992597822966,0.0155176847583014,0.0588907967772983,0.376285502829306,0.331106223545586,0.610020114932535,NA,NA,NA,NA,-15.5747836805652
"ID17","5784d25070c76a00012427e0",0.12248877622093,0.593695337054854,0.261989659355087,0.970727222178341,0.146452896528006,0.0418755568905704,0.347766720997064,0.690912956684535,NA,NA,NA,NA,63.8874102344683
"ID18","579fb6f46475d400015ab855",0.988463137753134,0.998190201090955,0.903926638558789,0.206013073333224,0.794912025072234,0.125357996001636,0.236570408135524,0.877073593225513,NA,NA,NA,NA,29.2567446936844
"ID19","57f8a3ece480f5000136f588",0.0867041749875379,0.914171100446355,0.0717607032932374,0.879038600096741,0.96486742596309,0.0924692412184573,0.563038334242286,0.833019906770098,NA,NA,NA,NA,33.9820808101424
"ID20","5808ec7ff0740c0001789a1b",0.872894226580032,0.659522182436959,0.952734458683936,0.246510675409571,0.823887119005616,0.152084000667468,0.843052983502067,0.71704666586244,NA,NA,NA,NA,14.5674601014042
"ID21","584726b8f063d30001161e6a",0.186059155993412,0.907053951171422,0.390466253797258,0.920454666322946,0.943110469696892,0.0853020616333702,0.981960573318246,0.437197713691555,NA,NA,NA,NA,47.8704173565696
"ID22","58513454b9f14b000151795f",0.422882014793404,0.964327673896876,0.951601101714495,0.358122849724609,0.557784943700052,0.0941546609196784,0.217746670315676,0.127123494803298,NA,NA,NA,NA,45.7701246766692
"ID23","5870336cdb3e720001e230cd",0.424965342067947,0.96749363762723,0.508010792024746,0.564332057161207,0.930754604402276,0.151127528837038,0.377761396263294,0.721939401974009,NA,NA,NA,NA,17.59664216702
