"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll"
"ID","54240de1fdf99b691fb383a8",0.327466182406081,0.093994202296736,0.246903153081802,1.53573146268864,8.02154238124351,NA,NA,NA,NA,NA,NA,NA,-73.0139629057966
"ID1","54b60d74fdf99b1ce0367ab5",0.40101285557382,0.18248839217952,0.547785788211492,0.278157832462278,1.22801301923236,NA,NA,NA,NA,NA,NA,NA,-41.8134088613601
"ID2","55780ee6fdf99b4cbc0aef95",0.385827624623156,0.563670734357343,0.926883593481394,0.0338235269291248,0.642392392610939,NA,NA,NA,NA,NA,NA,NA,-30.6436232992578
"ID3","559cdad9fdf99b66f54b7794",0.981757223012281,3.00683039965245,0.97647073571742,0.300061337584921,11.4117569935489,NA,NA,NA,NA,NA,NA,NA,-76.6904072350643
"ID4","55a77810fdf99b444b9d255c",0.68271798226821,0.490830217865087,0.718570849881133,0.371990953500113,1.76213071587136,NA,NA,NA,NA,NA,NA,NA,-54.9811502104002
"ID5","55b95e2ffdf99b469f622883",0.583038120804797,0.0691963096755914,0.993214854646057,1.6143627541522,4.54782067772098,NA,NA,NA,NA,NA,NA,NA,-53.3523856279652
"ID6","55d6d91d69dbc30005b66ffe",0.0511226956860072,0.0805098848550993,0.961971629095582,2.25386278191593,7.24765145558776,NA,NA,NA,NA,NA,NA,NA,-51.3294642614226
"ID7","56051814e372c00011bd556a",0.780182154467631,0.96541822185899,0.799036069265614,0.0305026890433122,12.9038537817897,NA,NA,NA,NA,NA,NA,NA,-65.898938402177
"ID8","560aef7d01c38a00127693d3",0.00282297618704104,3.96287122924397,0.500589555313492,0.0367676249542946,2.15197482985052,NA,NA,NA,NA,NA,NA,NA,-57.8437867161557
"ID9","5687d434369319000c269c03",0.284905352186597,0.0632368994080739,0.556393618722668,0.188429953953438,4.9628126979629,NA,NA,NA,NA,NA,NA,NA,-52.1065701154316
"ID10","56c81007ba8e37000d7b211e",0.207915471821833,0.0454028900078234,0.312236130014471,3.11541214829916,2.78899008978914,NA,NA,NA,NA,NA,NA,NA,-32.8407998144081
"ID11","56f699e876348f000c883bba",0.4518089768908,0.00473020794371237,0.851810987875091,1.59289444113604,9.23712950980198,NA,NA,NA,NA,NA,NA,NA,-53.8822214855191
"ID12","571de7af13b1b70009be2f26",0.452766567247104,0.0618510487623147,0.998379253651536,2.06314037828541,8.43640762684573,NA,NA,NA,NA,NA,NA,NA,-66.3222293549928
"ID13","5744bbe15e549100063b08cb",0.077022514377624,0.889965414117863,0.00647478292312934,1.83444840575461,10.5850381053322,NA,NA,NA,NA,NA,NA,NA,-81.1385994032545
"ID14","57611238eaf3f80007481e8e",0.520343773989428,0.106293238638248,0.635469953462862,0.079820461328459,3.50879855201985,NA,NA,NA,NA,NA,NA,NA,-54.9523086981972
"ID15","5778eeb20e49300001ba9ec0",0.9145376087135,1.93558025722607,0.98582652184794,4.28791338702048,10.7201989243441,NA,NA,NA,NA,NA,NA,NA,-89.0963828030746
"ID16","577a6900f8f7ed00014b537b",0.0880283530313866,3.8324255582451,0.999993036743151,1.31324491446713,3.02039981715865,NA,NA,NA,NA,NA,NA,NA,-94.1755400447165
"ID17","5784d25070c76a00012427e0",0.000126859780745917,1.31912706644948,0.00503627261124124,2.54750743762453,2.46858428782058,NA,NA,NA,NA,NA,NA,NA,-73.0112668682501
"ID18","579fb6f46475d400015ab855",0.973228708265452,1.42791916975511,0.999983847443092,3.16162634104453,7.05462852778348,NA,NA,NA,NA,NA,NA,NA,-77.2527353242142
"ID19","57f8a3ece480f5000136f588",0.0135309315162228,0.224442834853944,0.930049715213296,2.85051243086472,6.6425096654887,NA,NA,NA,NA,NA,NA,NA,-56.2902919784674
"ID20","5808ec7ff0740c0001789a1b",0.615424090797782,1.09705507848929,0.591202793525268,0.112968105694823,10.2147414099857,NA,NA,NA,NA,NA,NA,NA,-78.3859910085235
"ID21","584726b8f063d30001161e6a",0.0666382049399771,0.132238783633518,0.412813638486236,5.66527211307146,13.0751765131889,NA,NA,NA,NA,NA,NA,NA,-69.7681253318237
"ID22","58513454b9f14b000151795f",0.000778696518839276,1.87857705941205,0.951946114834531,0.299481020692139,9.64117578126046,NA,NA,NA,NA,NA,NA,NA,-65.8799153656623
"ID23","5870336cdb3e720001e230cd",0.275295662223882,0.186217624739999,0.95105692976279,2.37117522472816,7.20368666990825,NA,NA,NA,NA,NA,NA,NA,-67.1476540194461
"ID24","587291591c35f20001955c45",0.0317784158256144,0.280780397117047,4.25353105961821e-05,1.82010054006569,1.52818309881475,NA,NA,NA,NA,NA,NA,NA,-69.2036485104561
"ID25","587388b9db3e720001e2320e",0.999697562094742,4.03088948258745,0.964441442473924,0.0283961157633546,7.1326544263481,NA,NA,NA,NA,NA,NA,NA,-95.7356592643043
"ID26","587620554254cb0001c15a23",0.790167058111048,2.37443873736932,0.769048360117811,0.0581775023183288,7.49620745892531,NA,NA,NA,NA,NA,NA,NA,-67.3637230749964
