"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll"
"ID","54240de1fdf99b691fb383a8",0.354014129519439,0.18961145280288,0.704320099756878,0.279341459939506,1.86644847976626,4.6027195787126,1.58880504995264,0.784668632795561,0.0207788041955377,NA,NA,NA,-62.9576327357824
"ID1","54b60d74fdf99b1ce0367ab5",0.430639040323821,0.339478202521516,0.404748765076743,2.52033694630634,0.652062134987465,-1.89952185518122,1.4461792367327,0.24701854679672,0.726036996105769,NA,NA,NA,-38.2505422773673
"ID2","55780ee6fdf99b4cbc0aef95",0.319279891157409,1.15446851230752,0.99983374205793,2.70972196225785,1.26119310225342,0.0596320060141656,0.93387289435054,1.48392434559405,0.623235279060189,NA,NA,NA,-30.3963256476679
"ID3","559cdad9fdf99b66f54b7794",0.152804084832898,4.53859681666073,0.94664282741562,1.86263710575975,1.33061187712838,-2.61410922429089,0.049152634404894,0.354423675012756,0.0923976478943907,NA,NA,NA,-62.4916519231883
"ID4","55a77810fdf99b444b9d255c",0.496461044401488,1.26139522403444,0.258341021963656,3.70213677684889,0.229882276162869,-2.89030656452668,1.08229400912737,0.573051651987786,0.92920610244638,NA,NA,NA,-41.2830997626824
"ID5","55b95e2ffdf99b469f622883",0.425988391819396,0.13796697623002,0.668663909129589,1.35396114971955,2.15445802975006,-5.5624442803702,0.925990492948565,1.26722346365896,0.256728429841016,NA,NA,NA,-48.2954045901017
"ID6","55d6d91d69dbc30005b66ffe",0.0485171697064947,0.076436834406938,0.450316929730452,0.927152754103835,2.75216829394992,-0.187665181523517,0.702636054997859,1.7684877422459,0.483195703025401,NA,NA,NA,-37.4327591470355
"ID7","56051814e372c00011bd556a",0.107268620934382,1.62508687939999,0.680220590007612,0.110780998125574,1.25968194843797,-7.83745641231413,1.56520410551076,0.46035703916766,0.998070752651114,NA,NA,NA,-49.1678519839177
"ID8","560aef7d01c38a00127693d3",0.490548733605253,0.0238278593800315,0.50063412561137,0.0279564620104246,1.52272113007983,0.0915208099434767,1.61575498729898,0.474000148044608,0.612636230757107,NA,NA,NA,-0.752472043895814
"ID9","5687d434369319000c269c03",0.291381847444435,1.16127807695886,0.615596159847259,0.960085561546726,0.171932136527362,-1.40345586018824,0.23051855511139,0.0375411961741978,0.403156572580096,NA,NA,NA,-46.918074900734
"ID10","56c81007ba8e37000d7b211e",0.21574526965954,0.816739949073076,0.842945423041054,3.55917212903223,0.154200009278873,0.102377317426678,0.0610933956193975,0.0544481477559891,0.924042367835808,NA,NA,NA,-31.7875041288034
"ID11","56f699e876348f000c883bba",0.816103932304388,1.19425826463821,0.994138958464352,5.02321563353396,1.0313105624273,-1.77161107444196,1.46669947942912,3.70732009647947,0.973714759148944,NA,NA,NA,-43.8970235568696
"ID12","571de7af13b1b70009be2f26",0.586615637909663,3.71594421675075,0.844165206889182,3.74788836488874,1.2943059147931,-0.202844800020909,0.395620646564601,1.08293887600662,0.999793463469485,NA,NA,NA,-58.7867451583775
